Date,Previous_Close,Close,Percent_Change
2024-12-13,180.66000366210938,224.8000030517578,24.432635057510588
2025-04-09,156.02999877929688,185.14999389648438,18.663074629884147
2024-06-13,149.55099487304688,167.8990020751953,12.26872961809713
2024-07-31,143.52000427246094,160.67999267578125,11.956513303012084
2023-05-26,72.87999725341797,81.27300262451172,11.51619880268331
2024-12-16,224.8000030517578,250.0,11.209962903087757
2025-11-24,340.20001220703125,377.9599914550781,11.099346823382161
2025-10-13,324.6300048828125,356.70001220703125,9.878941207481917
2025-09-10,336.6700134277344,369.57000732421875,9.77217827079997
2025-09-05,306.1000061035156,334.8900146484375,9.405425668363353
2023-12-11,94.43000030517578,102.92400360107422,8.995026229426873
2025-03-07,179.4499969482422,194.9600067138672,8.6430816547177
2021-12-10,58.34199905395508,63.167999267578125,8.271914387369428
2022-11-10,46.946998596191406,50.65700149536133,7.902534794782179
2024-03-01,130.0489959716797,139.91700744628906,7.587918231032176
2023-05-25,67.9530029296875,72.87999725341797,7.250591013363361
2024-08-08,136.27000427246094,145.74000549316406,6.949439292427573
2024-09-11,148.2100067138672,158.27000427246094,6.787664194642051
2024-12-11,171.80999755859375,183.1999969482422,6.6294159545424725
2025-05-12,208.1999969482422,221.5800018310547,6.426515407749367
